phylum	class	order	family	genus	names_to_use	SporeType	SporeVolume	spore_length	spore_width	SporeArea	Q_ratio
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Monotosporella	Monotosporella doerfeltii	Mitospores	5964.117303299372	22.5	22.5	397.60782021995817	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Monotosporella	Monotosporella setosa	Mitospores	9187.718615117248	31.0	23.333333333333332	567.4501730546564	1.3829876388015923
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Natantiella	Natantiella ligneola	Meiospores	82.83496254582462	11.25	3.75	33.13398501832985	3.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Neoeriomycopsis	Neoeriomycopsis aristata	Mitospores	101.31636307827083	21.5	3.0	50.65818153913541	7.166666666666667
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Neophysalospora	Neophysalospora eucalypti	Meiospores	290.0737216814575	16.0	5.75	72.25663103256524	2.9206349206349205
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Neophysalospora	Neophysalospora eucalypti	Mitospores	17.0824100538945	14.5	1.5	17.0824100538945	9.666666666666666
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Nigrospora	Nigrospora oryzae	Meiospores	348.716784548467	18.5	6.0	87.17919613711676	3.0833333333333335
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Nigrospora	Nigrospora oryzae	Mitospores	2082.4326496369836	15.748148148148148	15.540740740740741	195.2059138569928	1.0130098452883263
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Nigrospora	Nigrospora sacchari	Mitospores	3232.7424737751967	20.333333333333332	17.333333333333332	276.5910532098014	1.187683284457478
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Paoayensis	Paoayensis lignicola	Meiospores	102955.0797873883	58.15	58.15	2655.763021170808	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Papulaspora	Papulaspora immersa		882347.1890884537	119.0	119.0	11122.023391871266	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Papulaspora	Papulaspora irregularis		3459351.6605310105	275.0	155.0	33477.59671481623	1.7741935483870968
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis cornearis	Mitospores	18.25396231429569	4.6	2.0	8.521570072862314	2.5777777777777775
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis curvata	Mitospores	4.888285444062243	4.875	1.375	5.2768939103266055	3.5666666666666664
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis endophytica	Mitospores	19.291342388449824	5.125	2.25	10.45561305022853	2.1666666666666665
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis hongkongensis	Mitospores	1.983948485665429	1.875	1.375	2.086213871524472	1.3333333333333335
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis ocularis	Mitospores	26.51264216857636	4.5	2.3333333333333335	10.373800741541297	2.251851851851852
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Phialemoniopsis	Phialemoniopsis pluriloculosa	Mitospores	21.709714233244465	4.0	2.2	8.678649705541803	1.9942857142857142
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Plagiascoma	Plagiascoma frondosum	Meiospores	1220.0178720675112	32.25	8.5	215.2972715413255	3.7941176470588234
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Platytrachelon	Platytrachelon abietis	Meiospores	815.840523459968	32.75	6.625	176.07645075666542	4.86376811594203
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Platytrachelon	Platytrachelon abietis	Mitospores	87.08920259756079	10.25	3.625	31.759538232384315	2.7373737373737375
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella aquatica	Mitospores	105.83240251780614	16.5	3.5	45.35674393620264	4.714285714285714
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella centenaria	Mitospores	285.0995333132737	18.0	5.5	77.75441817634739	3.272727272727273
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella fusiformis	Meiospores	20579.526276115535	34.0	34.0	907.9202768874502	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella fusiformis	Mitospores	109.03944501834573	17.0	3.5	46.73119072214817	4.857142857142857
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella guttulata	Mitospores	190.8517537055799	18.0	4.5	63.61725123519331	4.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella lunata	Mitospores	115.45353001942489	18.0	3.5	49.480084294039244	5.142857142857143
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella rivularia	Meiospores	302.9509790688282	17.5	5.75	79.03069019186823	3.0434782608695654
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella rivularia	Mitospores	235.07130655102998	13.25	6.0	59.248473951295004	2.426497277676951
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella saprophytica	Mitospores	56.54866776461627	12.0	3.0	28.274333882308138	4.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella submersa	Mitospores	499.51323192077706	26.5	6.0	124.87830798019428	4.416666666666667
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pleurotheciella	Pleurotheciella uniseptata	Mitospores	79.06341511534312	14.25	3.25	36.32466505713198	4.416666666666666
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pontogeneia	Pontogeneia microdictyi	Meiospores	62954.57153482671	237.5	22.5	4196.971435655114	10.555555555555555
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pseudobotrytis	Pseudobotrytis ramosa	Mitospores	57.726765009712445	9.0	3.5	24.740042147019622	2.5714285714285716
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pseudosporidesmium	Pseudosporidesmium knawiae	Mitospores	4674.100819919064	67.5	11.5	609.6653243372692	5.869565217391305
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Pseudosporidesmium	Pseudosporidesmium lambertiae	Mitospores	143.7933137486828	6.5	6.5	33.18307240354219	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Rimaconus	Rimaconus coronatus	Meiospores	7938.240130691464	24.75	24.75	481.1054624661494	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Rimaconus	Rimaconus jamaicensis	Meiospores	1689.2553137862556	64.0	7.1	356.88492544780047	9.014084507042254
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Rivulicola	Rivulicola cygnea	Meiospores	1767.1458676442585	15.0	15.0	176.71458676442586	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Rubellisphaeria	Rubellisphaeria abscondita	Meiospores	393.6317420177586	16.5	6.75	87.47372044839081	2.4444444444444446
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Saccardoella	Saccardoella psidiicola	Meiospores	791.845300571237	35.25	6.55	181.33861845142832	5.3816793893129775
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Selenosporella	Selenosporella curvispora	Mitospores	5.628359588446964	9.75	1.05	8.040513697781376	9.285714285714285
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Selenosporella	Selenosporella minima	Mitospores	2.22529479629277	4.25	1.0	3.3379421944391554	4.25
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Selenosporella	Selenosporella perramosa	Mitospores	2.2089323345553233	7.5	0.75	4.417864669110647	10.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Selenosporella	Selenosporella setosa	Mitospores	5.890486225480862	5.0	1.5	5.890486225480862	3.3333333333333335
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Spinulosphaeria	Spinulosphaeria nuda	Meiospores	176.71458676442586	13.5	5.0	53.01437602932776	2.7
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Sporoschismopsis	Sporoschismopsis angustata	Meiospores	257.3815231300388	16.25	5.5	70.19496085364695	2.9545454545454546
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Sporoschismopsis	Sporoschismopsis angustata	Mitospores	217.3589417202438	20.5	4.5	72.4529805734146	4.555555555555555
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella aciculosa	Mitospores	141.3716694115407	30.0	3.0	70.68583470577035	10.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella albocitrina	Mitospores	13.25359400733194	5.0	2.25	8.835729338221293	2.2222222222222223
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella albominuta	Mitospores	8.377580409572781	4.0	2.0	6.283185307179586	2.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella byssiseda	Mitospores	12.194124609832256	5.125	2.125	8.56574871955342	2.416666666666667
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella candidula	Mitospores	10.471975511965976	5.0	2.0	7.853981633974483	2.5
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella clavispora	Mitospores	71.790300873048	9.75	3.75	28.716120349219203	2.6
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella emericellopsis	Mitospores	5.612324375944265	3.5	1.75	4.81056375080937	2.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella fimetaria	Mitospores	14.218455651065705	4.225	2.535	8.40572384376119	1.6703508771929825
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella fusca	Mitospores	110.61024134514062	20.0	3.25	51.050880620834135	6.153846153846154
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella jaapii	Mitospores	13.503121548828002	3.125	2.875	7.044039777970864	1.0909090909090908
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella minutissima	Mitospores	5.964117303299372	2.25	2.25	3.9760782021995817	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella proliferans	Mitospores	10.471975511965976	5.0	2.0	7.853981633974483	2.5
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella sebacea	Mitospores	63.61725123519331	6.0	4.5	21.205750411731103	1.3333333333333333
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella stereicola	Mitospores	1692.3366925806515	34.0	9.75	260.3594911662541	3.4871794871794872
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Stilbella	Stilbella subinconspicua	Mitospores	32.52448331860995	6.875	3.0	16.1742934274662	2.3111888111888113
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Tamsiniella	Tamsiniella labiosa	Meiospores	163.36281798666923	19.5	4.0	61.261056745000964	4.875
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria atrobrunnea	Meiospores	26.17993877991494	8.0	2.5	15.707963267948966	3.2
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria aurigera	Meiospores	1612.8263204604884	14.55	14.55	166.2707546866483	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria aurigera	Mitospores	11.630437802977214	6.85	1.7	9.640762455703678	3.8649122807017546
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria boothii	Meiospores	47887.65914902192	37.7	37.7	1379.3005465953306	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria boothii	Mitospores	1.9810359674761637	3.15	1.0333333333333334	2.666426764734337	3.0213675213675213
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria caraganae	Meiospores	538.7831400906495	21.0	7.0	115.4535300194249	3.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria clavatispora	Meiospores	220893.23345553232	75.0	75.0	4417.864669110647	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria concentrica	Meiospores	5.028642640846061	4.9	1.4	5.387831400906496	3.5000000000000004
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria concentrica	Mitospores	8.442932081752144	4.8	1.775	6.8594712095724635	2.679435483870968
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria coryli	Meiospores	113097.33552923254	60.0	60.0	2827.4333882308138	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria coryli	Mitospores	17.221687328203647	6.65	2.05	11.396127350896975	3.1887499999999998
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria cucurbitula	Meiospores	56163.9862891689	46.25	46.25	1727.1887360814135	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria cucurbitula	Mitospores	2.8379053637427796	3.5	1.2	3.3772121026090276	2.928571428571429
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria ilicicola	Meiospores	485.3024339018045	9.75	9.75	74.66191290796992	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria ilicicola	Mitospores	130.50486115286543	6.07	3.59	23.678576529187968	2.2848484848484847
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria okinawensis	Meiospores	333.0381428119515	8.6	8.6	58.08804816487527	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria okinawensis	Mitospores	7.945480520010285	3.6	2.075	5.784457473422206	1.7719298245614037
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria pseudomissouriensis	Meiospores	806.7604043932364	11.55	11.55	104.77407849262809	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria quercicola	Meiospores	97767.00148299719	47.975	47.975	2224.052230948428	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria quercicola	Mitospores	83.64765329540012	5.475	3.125	17.736254024922875	2.78125
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria rosellinii	Meiospores	51280.905155136716	42.95	42.95	1562.8677323353995	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria rosellinii	Mitospores	13.226279604538227	5.5	1.9666666666666666	9.081820762752493	2.7314619883040936
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria roseovirens	Meiospores	1021.0176124166827	19.5	10.0	153.1526418625024	1.95
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria rubicarpa	Meiospores	315.91391030585606	8.45	8.45	56.079392361986294	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria sinensis	Meiospores	230.90706003884978	49.0	3.0	115.4535300194249	16.333333333333332
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria sinensis	Mitospores	1.4398966328953218	2.75	1.0	2.1598449493429825	2.75
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria sinopica	Meiospores	401.1085361837615	9.15	9.15	65.75549773504287	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria sinopica	Mitospores	8.499055325511586	5.475	1.575	7.257079029792422	3.423611111111111
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria strobi	Meiospores	66042.7416671416	46.55	46.55	1843.9617350153462	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria strobi	Mitospores	3.7214128477179593	3.35	1.45	3.830779541971054	2.302791461412151
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria xanthoxyli	Meiospores	2144.660584850632	16.0	16.0	201.06192982974676	1.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria xanthoxyli	Mitospores	20.732678917978042	6.85	2.2	12.680253348051803	3.049019607843137
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria yuccae	Meiospores	8.57864233940253	6.4	1.6	8.042477193189871	4.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria zangii	Meiospores	4.146902302738527	5.5	1.2	5.183627878423159	4.583333333333334
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Thyronectria	Thyronectria zangii	Mitospores	1.9085175370557994	4.5	0.9	3.1808625617596653	5.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Woswasia	Woswasia atropurpurea	Meiospores	17.739788316658164	3.075	3.05	7.822565707438583	1.0065789473684212
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Woswasia	Woswasia atropurpurea	Mitospores	120.45406195100603	7.125	4.675	28.436322253508862	1.9975369458128078
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xepiculopsis	Xepiculopsis perpulchra	Mitospores	89.79719001510824	14.0	3.5	38.48451000647496	4.0
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylochrysis	Xylochrysis lucida	Meiospores	32.98672286269282	7.0	3.0	16.493361431346415	2.3333333333333335
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylochrysis	Xylochrysis lucida	Mitospores	7.104188187317719	5.3	1.6	6.660176425610362	3.3124999999999996
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylomelasma	Xylomelasma moderata	Meiospores	205.905218504031	13.0	5.5	56.15596868291755	2.3636363636363638
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylomelasma	Xylomelasma novae-zelandiae	Meiospores	58.9713592993096	6.7	4.1	21.574887548527904	1.6341463414634148
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylomelasma	Xylomelasma novaezelandiae	Meiospores	58.9713592993096	6.7	4.1	21.574887548527904	1.6341463414634148
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylomelasma	Xylomelasma shoalensis	Meiospores	122.94753749517554	13.0	4.25	43.39324852770902	3.0588235294117645
Ascomycota	Sordariomycetes	Not assigned	Not assigned	Xylomelasma	Xylomelasma sordida	Meiospores	130.89969389957471	10.0	5.0	39.269908169872416	2.0
Ascomycota	Sordariomycetes	Not assigned	Thyridiaceae	Mattirolia	Mattirolia mutabilis	Meiospores	1073.3774899765126	20.5	10.0	161.0066234964769	2.05
Ascomycota	Sordariomycetes	Not assigned	Thyridiaceae	Thyridium	Thyridium lasiacidis	Meiospores	163.3691011719764	10.7	5.4	45.38030588110456	1.9814814814814812
Ascomycota	Sordariomycetes	Ophiostomatales	Not assigned	Hawksworthiomyces	Hawksworthiomyces crousii	Mitospores	15.544338650574495	4.75	2.5	9.326603190344699	1.9
Ascomycota	Sordariomycetes	Ophiostomatales	Not assigned	Hawksworthiomyces	Hawksworthiomyces hibbettii	Mitospores	10.602875205865551	4.0	2.25	7.0685834705770345	1.7777777777777777
Ascomycota	Sordariomycetes	Ophiostomatales	Not assigned	Hawksworthiomyces	Hawksworthiomyces lignivorus	Mitospores	3.8288160465625602	3.25	1.5	3.8288160465625602	2.1666666666666665
Ascomycota	Sordariomycetes	Ophiostomatales	Not assigned	Hawksworthiomyces	Hawksworthiomyces taylorii	Mitospores	11.928234606598744	4.5	2.25	7.9521564043991635	2.0
Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Aureovirgo	Aureovirgo volantis	Meiospores	14.365456007314924	7.6	1.9	11.341149479459153	4.0
Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Aureovirgo	Aureovirgo volantis	Mitospores	12.817698026646354	4.25	2.4	8.011061266653972	1.7708333333333335
Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ceratocystiopsis	Ceratocystiopsis minuta	Meiospores	775.7346243950061	11.4	11.4	102.07034531513239	1.0
Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ceratocystiopsis	Ceratocystiopsis minuta	Mitospores	3.330452637552996	3.34	1.38	3.6200572147315184	2.420289855072464
